# id xcentroid ycentroid fwhm sharpness roundness pa npix peak flux mag
70 619.9351693776159 396.1241140670912 1.8348020203753392 0.5423610482800397 0.08949581052398703 19.07983100368743 9 10.008717826833582 53.63561786250917 -4.323633219748205
141 298.13552698247713 776.9990799221748 1.8078895914995714 0.5344058286025305 0.0702579398031053 147.60389855331985 9 9.392302471483825 42.693032942267365 -4.0758925211924915
81 247.02241084719262 442.96411100665915 1.7388625583098085 0.51400167945471 0.0881946404328707 7.774321284548594 9 8.597663791555187 37.04251265085894 -3.921751094686744
40 955.2027614439412 267.0208389834364 1.8474635848966663 0.5461037623878253 0.10606099352750398 103.80172282071325 8 8.370466835068392 40.85950209485844 -4.028232675272827
65 70.76203969447656 378.2493473377131 1.8330516961512417 0.5418436585723385 0.14176537484995289 149.0768726307558 9 8.324800365735499 35.691602996945804 -3.8814151340453873
31 847.9920525114468 169.0216699728418 1.8212830544885137 0.5383648893328521 0.15232667595640195 82.60691072035866 7 8.249640579369677 32.853796735087485 -3.791463914634232
77 825.8127070961474 418.7976035228022 1.7356853157126673 0.5130624976757009 0.18154860999728484 8.248099188505662 10 8.152911229861642 41.4519220762505 -4.04386168267749
37 122.96525556545463 230.0052185118514 1.7810604813290791 0.5264752376423614 0.05722128526937502 96.78081613728519 8 7.539332695027983 32.206889747470534 -3.7698719664476155
10 696.8506610451198 49.062435246955786 1.6991962268196652 0.5022764508526526 0.1545147044257919 34.604134615391004 9 6.9958103141538786 30.381475249611576 -3.7065221457729964
78 795.8452801282002 420.17581373209606 1.813994616570782 0.5362104526222492 0.17061012125291714 61.74494292995376 7 6.914901067319138 26.925150703406718 -3.575395356942205
86 629.814319243434 459.66690511521466 1.8653306538312113 0.5513852053606476 0.14613749572310383 156.46619652963386 8 6.796764578127496 32.67646382180199 -3.78558762991924
118 834.235650430382 666.1116011173916 1.7898673944852692 0.5290785303128835 0.18678813044829498 25.499658948945005 9 6.660114109752674 32.67282476599404 -3.7854667087973333
